path,fusion_name,file_name,visible,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:14,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,0.000000,-1.000000,-6.300000,0.000000,-1.000000,-0.000000,-3.000000,-1.000000,-0.000000,0.000000,40.725000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:15,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,0.000000,-1.000000,-6.300000,0.000000,-1.000000,-0.000000,-6.000000,-1.000000,-0.000000,0.000000,40.725000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:16,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,0.000000,-1.000000,-6.300000,0.000000,-1.000000,-0.000000,-0.000000,-1.000000,-0.000000,0.000000,40.725000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:17,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-6.300000,0.000000,-1.000000,0.000000,3.000000,-1.000000,-0.000000,0.000000,40.725000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:18,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-6.300000,0.000000,-1.000000,0.000000,6.000000,-1.000000,-0.000000,0.000000,40.725000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:19,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,-0.000000,-1.000000,-6.500000,0.000000,-1.000000,0.000000,-5.183333,-1.000000,-0.000000,0.000000,38.450000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:20,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,0.000000,-1.000000,-6.500000,0.000000,-1.000000,-0.000000,5.183333,-1.000000,-0.000000,0.000000,38.450000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:21,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-0.000000,0.000000,-1.000000,-6.500000,0.000000,-1.000000,-0.000000,-0.000000,-1.000000,-0.000000,0.000000,38.482500,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:22,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,6.300000,0.000000,-1.000000,-0.000000,-3.000000,1.000000,0.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:23,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,6.300000,0.000000,-1.000000,-0.000000,-6.000000,1.000000,0.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:24,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,6.300000,0.000000,-1.000000,-0.000000,-0.000000,1.000000,0.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:25,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,6.300000,0.000000,-1.000000,-0.000000,3.000000,1.000000,0.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:26,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,6.300000,0.000000,-1.000000,-0.000000,6.000000,1.000000,0.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:27,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,5.850000,0.000000,-1.000000,-0.000000,-8.100000,1.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:28,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,5.850000,0.000000,-1.000000,-0.000000,-8.100000,1.000000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:29,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,5.850000,0.000000,-1.000000,-0.000000,8.100000,1.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:30,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,5.850000,0.000000,-1.000000,-0.000000,8.100000,1.000000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:31,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,0.000000,1.000000,6.500000,0.000000,-1.000000,0.000000,-5.183333,1.000000,0.000000,0.000000,2.950000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:32,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,6.500000,0.000000,-1.000000,-0.000000,5.183333,1.000000,0.000000,0.000000,2.950000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:33,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,1.000000,6.500000,0.000000,-1.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,2.917500,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:34,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,0.000000,-1.000000,-5.850000,0.000000,1.000000,0.000000,8.100000,1.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:35,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,0.000000,-1.000000,-5.850000,0.000000,1.000000,0.000000,-8.100000,1.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:36,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,0.000000,-1.000000,-5.850000,0.000000,1.000000,0.000000,-8.100000,1.000000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:37,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,0.000000,-1.000000,-5.850000,0.000000,1.000000,0.000000,8.100000,1.000000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:38,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,0.000000,-1.000000,-6.300000,0.000000,1.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:39,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,0.000000,-1.000000,-6.300000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:40,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,0.000000,-1.000000,-6.300000,0.000000,1.000000,0.000000,-3.000000,1.000000,0.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:41,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,0.000000,-1.000000,-6.300000,0.000000,1.000000,0.000000,-6.000000,1.000000,0.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:42,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,0.000000,-1.000000,-6.300000,0.000000,1.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:43,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,0.000000,-1.000000,-6.500000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.917500,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:44,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,0.000000,-1.000000,-6.500000,0.000000,1.000000,0.000000,-5.183333,1.000000,0.000000,0.000000,2.950000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:45,Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,0.000000,-0.000000,-1.000000,-6.500000,0.000000,1.000000,-0.000000,5.183333,1.000000,0.000000,0.000000,2.950000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain:1,Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-1.000000,0.000000,0.000000,-1.000000,-0.000000,0.000000,-1.000000,-8.750000,0.000000,-1.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain:2,Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-1.000000,-0.000000,0.000000,-3.500000,-0.000000,-0.000000,-1.000000,-8.750000,0.000000,-1.000000,0.000000,40.725000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain:3,Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-1.000000,-0.000000,0.000000,-1.000000,-0.000000,-0.000000,-1.000000,-8.750000,0.000000,-1.000000,0.000000,40.725000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain:4,Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-1.000000,-0.000000,0.000000,3.500000,-0.000000,-0.000000,-1.000000,-8.750000,0.000000,-1.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain:5,Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-1.000000,-0.000000,0.000000,1.000000,-0.000000,-0.000000,-1.000000,-8.750000,0.000000,-1.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain:6,Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-1.000000,0.000000,0.000000,3.500000,-0.000000,0.000000,-1.000000,-8.750000,0.000000,-1.000000,0.000000,40.725000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain:7,Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-1.000000,0.000000,0.000000,1.000000,-0.000000,0.000000,-1.000000,-8.750000,0.000000,-1.000000,0.000000,40.725000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain:8,Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,-1.000000,0.000000,0.000000,-3.500000,-0.000000,0.000000,-1.000000,-8.750000,0.000000,-1.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain:9,Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,1.000000,0.000000,0.000000,3.500000,0.000000,0.000000,1.000000,8.750000,0.000000,-1.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain:10,Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,8.750000,0.000000,-1.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain:11,Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,1.000000,0.000000,0.000000,3.500000,0.000000,0.000000,1.000000,8.750000,0.000000,-1.000000,0.000000,40.725000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain:12,Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,8.750000,0.000000,-1.000000,0.000000,40.725000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain:13,Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,1.000000,0.000000,0.000000,-3.500000,0.000000,0.000000,1.000000,8.750000,0.000000,-1.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain:14,Hexalobular Socket Pan Head Screw ISO 14583 - M3x12 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,True,1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,1.000000,8.750000,0.000000,-1.000000,0.000000,0.675000,0.000000,0.000000,0.000000,1.000000
