fusion_name,file_name,kind,qty,bodies,children,material,mass_g,bbox_x_mm,bbox_y_mm,bbox_z_mm,linked,out_of_date,path,color_rgb,appearance,com_x_mm,com_y_mm,com_z_mm,ixx,iyy,izz,ixy,iyz,ixz
CNC_leg08_x2_knee_front_bearing_retainer,CNC_leg08_x2_knee_front_bearing_retainer~2,part,1,1,0,Aluminum 6061,55.8,114.6,15.0,126.2,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+CNC_leg08_x2_knee_front_bearing_retainer:1,"245,245,246",Aluminum - Satin,0.0,160.74,-285.662,6072325.8,4668241.3,1482148.0,-0.0,2565658.2,0.0
CNC_leg09_x2_knee_motor_back_cover,CNC_leg09_x2_knee_motor_back_cover,part,1,1,0,Aluminum 6061,102.9,114.6,32.5,126.2,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+CNC_leg09_x2_knee_motor_back_cover:1,"245,245,246",Aluminum - Satin,-0.0,105.999,-292.304,10053174.1,8968430.5,1237765.0,1.0,3186992.5,-3.4
CNC_leg10_x2_knee_output_shank,CNC_leg10_x2_knee_output_shank,part,1,1,0,Aluminum 6061,249.9,54.4,27.8,249.9,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+CNC_leg10_x2_knee_output_shank:1,"245,245,246",Aluminum - Satin,-0.0,174.065,-401.919,49410678.5,41890432.7,7651379.5,0.5,17482601.5,-0.9
CNC_leg11_x2_knee_support_shank,CNC_leg11_x2_knee_support_shank,part,1,1,0,Aluminum 6061,179.9,54.4,15.6,249.0,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+CNC_leg11_x2_knee_support_shank:1,"245,245,246",Aluminum - Satin,-0.0,88.494,-397.222,30660774.5,29300148.4,1463583.8,0.0,6322772.9,-0.1
CNC_leg12_x4_lower_leg_bearing_cap,CNC_leg12_x4_lower_leg_bearing_cap~2,part,2,1,0,Aluminum 6061,6.4,43.0,3.0,43.0,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+CNC_leg12_x4_lower_leg_bearing_cap:1,"245,245,246",Aluminum - Satin,0.0,85.21,495.717,1607607.3,1562462.9,47081.8,-0.0,-268241.9,-0.0
CNC_leg13_x2_ankle_pitch_front,CNC_leg13_x2_ankle_pitch_front~2,part,1,1,0,Aluminum 6061,67.8,124.5,41.4,99.2,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+CNC_leg13_x2_ankle_pitch_front:1,"245,245,246",Aluminum - Satin,4.881,157.549,-495.717,18400485.3,16831697.3,1806225.3,-58961.9,5298764.1,164150.5
CNC_leg14_x2_ankle_pitch_back,CNC_leg14_x2_ankle_pitch_back~2,part,1,1,0,Aluminum 6061,92.0,124.5,46.5,99.2,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+CNC_leg14_x2_ankle_pitch_back:1,"245,245,246",Aluminum - Satin,4.46,106.145,-495.727,23687223.6,22768237.5,1170073.3,-38700.0,4838746.0,203280.1
CNC_leg15_x2_RS06_shaft_bearing_retainer,CNC_leg15_x2_RS06_shaft_bearing_retainer~2,part,1,1,0,Aluminum 6061,23.5,8.5,82.8,82.8,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+CNC_leg15_x2_RS06_shaft_bearing_retainer:1,"245,245,246",Aluminum - Satin,101.727,133.298,-495.717,6207279.1,6021945.6,671285.3,-318268.2,1550929.1,1183598.0
CNC_leg16_x2_ankle_roll_output_shaft,CNC_leg16_x2_ankle_roll_output_shaft~2,part,1,1,0,Aluminum 6061,64.1,15.3,54.4,86.0,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+CNC_leg16_x2_ankle_roll_output_shaft:1,"245,245,246",Aluminum - Satin,107.739,133.298,-520.488,18544018.3,18135852.7,1897089.9,-920005.4,4444533.9,3593294.0
CNC_leg17_x2_ankle_roll_support_shaft,CNC_leg17_x2_ankle_roll_support_shaft~2,part,1,1,0,Aluminum 6061,59.0,12.7,54.4,86.0,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+CNC_leg17_x2_ankle_roll_support_shaft:1,"245,245,246",Aluminum - Satin,108.687,133.298,522.533,17203631.8,16838725.8,1759808.1,-854689.2,-4109091.7,-3349868.4
CNC_leg18_x2_foot_plate,CNC_leg18_x2_foot_plate~2,mixed,1,1,1,Aluminum 6061,202.0,235.0,72.1,102.0,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+CNC_leg18_x2_foot_plate:1,"245,245,246",Aluminum - Satin,-13.087,133.298,-547.648,64370566.3,61636742.9,4651168.1,352417.2,14747048.0,-1335063.3
symmetric_sole,symmetric_sole~2,part,1,1,0,foot_protection_USING,118.4,235.0,72.0,102.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+CNC_leg18_x2_foot_plate:1+symmetric_sole:1,"0,0,0",ABS (White),-39.298,133.298,-542.009,37023960.5,35526274.5,2843531.3,620025.1,8551630.9,-2450535.9
ankle_roll_motor_protection,ankle_roll_motor_protection,subassembly,1,0,1,,33.4,35.5,94.1,94.1,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+ankle_roll_motor_protection:1,,,86.329,133.304,-495.718,8858978.1,8488547.8,877873.9,-384194.7,2206123.2,1428709.5
ankle_roll_motor,ankle_roll_motor~2,subassembly,1,0,2,,33.4,35.5,94.1,94.1,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+ankle_roll_motor_protection:1+ankle_roll_motor:1,,,86.329,133.304,-495.718,8858978.1,8488547.8,877873.9,-384194.7,2206123.2,1428709.5
Component46,Component46~2,part,1,1,0,ANKLE_1_PROTECTION,16.7,35.5,94.0,47.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+ankle_roll_motor_protection:1+ankle_roll_motor:1+Component46:1,"0,0,0",ABS (White),86.329,133.304,-523.041,4882210.5,4696972.3,438984.7,-192117.6,1163988.3,753543.3
Component47,Component47~2,part,1,1,0,ANKLE_1_PROTECTION,16.7,35.5,94.0,47.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+ankle_roll_motor_protection:1+ankle_roll_motor:1+Component47:1,"0,0,0",ABS (White),86.33,133.304,-468.389,3976767.6,3791575.4,438889.2,-192077.2,1042134.9,675166.1
ankle_roll_structural_part_protection,ankle_roll_structural_part_protection,subassembly,1,0,1,,13.9,9.5,72.0,85.5,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+ankle_roll_structural_part_protection:1,,,113.85,133.298,-512.291,3908662.1,3835218.9,433829.9,-210885.6,948919.6,810576.4
foot_front,foot_front~2,part,1,1,0,foot_protection_USING,13.9,9.5,72.0,85.5,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+ankle_roll_structural_part_protection:1+foot_front:1,"0,0,0",ABS (White),113.85,133.298,-512.291,3908662.1,3835218.9,433829.9,-210885.6,948919.6,810576.4
foot_sole,foot_sole,empty,1,0,0,,0.0,0.0,0.0,0.0,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+foot_sole:1,,,,,,,,,,,
knee_motor_protection,knee_motor_protection,subassembly,1,0,1,,52.3,132.1,44.4,126.2,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+knee_motor_protection:1,,,0.002,141.466,-309.686,6156437.4,5209314.6,1168043.2,-12.0,2292815.2,26.5
knee_motor,knee_motor~2,subassembly,1,0,2,,52.3,132.1,44.4,126.2,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+knee_motor_protection:1+knee_motor:1,,,0.002,141.466,-309.686,6156437.4,5209314.6,1168043.2,-12.0,2292815.2,26.5
Component44,Component44~2,part,1,1,0,knee protection,26.2,66.0,44.4,126.1,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+knee_motor_protection:1+knee_motor:1+Component44:1,"0,0,0",ABS (White),-42.637,141.466,-309.686,3078249.7,2604683.3,584026.5,157206.6,1146418.7,-338311.0
Component45,Component45~2,part,1,1,0,knee protection,26.2,66.0,44.4,126.1,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+knee_motor_protection:1+knee_motor:1+Component45:1,"0,0,0",ABS (White),42.641,141.466,-309.686,3078187.7,2604631.3,584016.7,-157218.6,1146396.5,338337.6
lower_leg_output_shank_protection,lower_leg_output_shank_protection,empty,1,0,0,,0.0,0.0,0.0,0.0,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+lower_leg_output_shank_protection:1,,,,,,,,,,,
lower_leg_support_shank_protection,lower_leg_support_shank_protection,empty,1,0,0,,0.0,0.0,0.0,0.0,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_L_copy:1+lower_leg_support_shank_protection:1,,,,,,,,,,,
v2.1_lower_leg_R,v2.1_lower_leg_R,subassembly,1,0,115,,5701.9,235.1,369.7,612.9,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1,,,10.43,134.788,-372.343,981692180.1,885111590.0,116488795.0,-7920905.8,285896824.6,29631571.6
CNC_leg13_x2_ankle_pitch_front,CNC_leg13_x2_ankle_pitch_front,part,1,1,0,Aluminum 6061,67.8,124.5,41.4,99.2,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+CNC_leg13_x2_ankle_pitch_front:1,"245,245,246",Aluminum - Satin,4.881,157.549,-495.717,18400485.3,16831697.3,1806225.3,-58961.9,5298764.1,164150.5
CNC_leg14_x2_ankle_pitch_back,CNC_leg14_x2_ankle_pitch_back,part,1,1,0,Aluminum 6061,92.0,124.5,46.5,99.2,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+CNC_leg14_x2_ankle_pitch_back:1,"245,245,246",Aluminum - Satin,4.46,106.145,-495.727,23687223.6,22768237.5,1170073.3,-38700.0,4838746.0,203280.1
BACK_COVER1_1_06_EB903-538_1,BACK_COVER1_1_06_EB903-538_1,mixed,3,1,8,back_cover_material,24.7,97.6,79.5,24.6,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+Robstride 03 - full:1+BACK_COVER1_1_06_EB903-538_1:1,"70,68,76",Nylon 12 (with Formlabs Fuse 1 3D Printer),0.002,-0.224,7.426,15346.7,25762.2,35885.0,9.0,17.0,-0.3
1_2_05_020108_1_1,1_2_05_020108_1_1,part,12,1,0,Steel,0.4,12.1,3.8,3.8,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+Robstride 03 - full:1+BACK_COVER1_1_06_EB903-538_1:1+1_2_05_020108_1_1:3,"160,160,160",Steel - Satin,-1.785,0.0,-0.02,0.4,6.1,6.1,-0.0,-0.0,0.0
1_2_05_140095_1_1,1_2_05_140095_1_1,part,12,2,0,Steel,2.0,14.0,7.0,7.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+Robstride 03 - full:1+BACK_COVER1_1_06_EB903-538_1:1+1_2_05_140095_1_1:1,"160,160,160",Steel - Satin,1.437,0.0,-0.0,8.9,42.4,42.4,0.0,0.0,0.0
Robstride 06-No Back Cover,Robstride_06-No_Back_Cover,subassembly,3,0,1,,598.8,84.5,82.0,43.0,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+Robstride 06-No Back Cover:1,,,0.076,-0.001,18.576,445723.5,445631.5,395350.1,-11.2,16.5,-1477.4
R06,R06,subassembly,3,0,5,,598.8,84.5,82.0,43.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+Robstride 06-No Back Cover:1+R06:1,,,0.076,-0.001,18.576,445723.5,445631.5,395350.1,-11.2,16.5,-1477.4
1_1_31_QT-1040^FL82BLW33-48V-35N.m(开模版)(1)_FL82BLW33-48V-35N.m(开模版)(1).STEP,1_1_31_QT-1040_FL82BLW33-48V-35N.m_1__FL82BLW33-48V-35N.m_1_.STEP,part,3,9,0,matching A356,32.5,82.0,84.5,12.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+Robstride 06-No Back Cover:1+R06:1+1_1_31_QT-1040^FL82BLW33-48V-35N.m(开模版)(1)_FL82BLW33-48V-35N.m(开模版)(1).STEP:1,"255,255,255","Opaque(255,255,255)",-0.016,1.125,0.439,15636.1,15533.3,30926.1,-11.3,-41.5,0.5
MAIN,MAIN,subassembly,3,0,1,,80.9,84.5,82.0,32.5,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+Robstride 06-No Back Cover:1+R06:1+MAIN:1,,,0.11,0.0,11.671,77914.2,77719.4,117830.6,-0.0,-0.0,-310.8
1_1_06_EB823-507_AF0^1_1_06_EB823-509_ASM_FL82BLW33-48V-35N.m(开模版)(1)_FL82BLW33-48V-35N.m(开模版)(1).STEP,1_1_06_EB823-507_AF0_1_1_06_EB823-509_ASM_FL82BLW33-48V-35N.m_1__FL82BLW33-48V-35N.m_1_.STEP,part,3,1,0,matching A356,80.9,84.5,82.0,32.5,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+Robstride 06-No Back Cover:1+R06:1+MAIN:1+1_1_06_EB823-507_AF0^1_1_06_EB823-509_ASM_FL82BLW33-48V-35N.m(开模版)(1)_FL82BLW33-48V-35N.m(开模版)(1).STEP:1,"255,255,255","Opaque(255,255,255)",0.11,0.0,11.671,77914.2,77719.4,117830.6,-0.0,-0.0,-310.8
R06-ROTOR,R06-ROTOR,part,3,1,0,matching A356,20.2,37.0,37.0,10.5,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+Robstride 06-No Back Cover:1+R06:1+R06-ROTOR:1,"255,255,255","Opaque(255,255,255)",0.0,0.0,5.072,2622.0,2622.0,3843.3,-0.0,-0.0,-0.0
bearing_35x44x5_6707_1.6kN_15g,bearing_35x44x5_6707_1.6kN_15g,subassembly,19,0,2,,15.0,44.0,44.0,5.0,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+Robstride 06-No Back Cover:1+R06:1+bearing_35x44x5_6707_1.6kN_15g:1,,,0.0,0.0,0.017,3017.8,3017.8,5963.1,0.0,-0.0,-0.0
half-bearing_35x44x5_6707_1.6kN_15g,half-bearing_35x44x5_6707_1.6kN_15g,part,38,28,0,half-steel,7.5,44.0,44.0,5.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+Robstride 06-No Back Cover:1+R06:1+bearing_35x44x5_6707_1.6kN_15g:1+half-bearing_35x44x5_6707_1.6kN_15g:1,"160,160,160",Steel - Satin,0.0,0.0,0.017,1508.9,1508.9,2981.5,0.0,-0.0,-0.0
weight,weight,part,3,2,0,Steel; ABS Plastic,450.1,65.0,65.0,30.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+Robstride 06-No Back Cover:1+R06:1+weight:1,"160,160,160",Steel - Satin,0.0,-0.0,19.932,312041.5,312041.5,236787.1,-0.0,0.0,-0.0
bearings,bearings~2,subassembly,1,0,9,,250.0,166.1,80.6,303.5,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+bearings:1,,,0.0,0.0,0.011,74604.6,74604.4,147272.2,0.1,-0.0,-0.0
bearing_35x47x7_6807_4.0kN_29g,bearing_35x47x7_6807_4.0kN_29g,subassembly,4,0,2,,29.2,47.0,47.0,7.0,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+bearings:1+bearing_35x47x7_6807_4.0kN_29g:1,,,0.0,-0.0,-0.0,6426.7,6426.7,12616.7,0.0,0.0,0.0
half-bearing_35x47x7_6807_4.0kN_29g,half-bearing_35x47x7_6807_4.0kN_29g,part,8,23,0,Steel_half_density,14.6,47.0,47.0,7.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+bearings:1+bearing_35x47x7_6807_4.0kN_29g:1+half-bearing_35x47x7_6807_4.0kN_29g:1,"194,190,182",Steel - Satin,0.0,-0.0,-0.0,3213.4,3213.4,6308.3,0.0,0.0,0.0
bearing_50x65x7_6810_6.1kN_52g,bearing_50x65x7_6810_6.1kN_52g,subassembly,2,0,2,,52.0,65.0,65.0,7.0,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+bearings:1+bearing_50x65x7_6810_6.1kN_52g:1,,,-0.0,-0.0,-0.0,22196.6,22196.7,43971.2,-0.0,-0.0,0.0
half-bearing_50x65x7_6810_6.1kN_52g,half-bearing_50x65x7_6810_6.1kN_52g,part,4,27,0,half-stainless steel,26.0,65.0,65.0,7.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+bearings:1+bearing_50x65x7_6810_6.1kN_52g:1+half-bearing_50x65x7_6810_6.1kN_52g:1,"203,203,203",Stainless Steel - Satin,-0.0,-0.0,-0.0,11098.3,11098.3,21985.6,-0.0,-0.0,0.0
foot_assembly,foot_assembly,subassembly,1,0,4,,348.5,235.1,82.8,109.4,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+foot_assembly:1,,,8.795,133.298,-534.908,106325495.5,102153649.2,8499733.6,-408629.2,24851602.7,1571628.1
CNC_leg15_x2_RS06_shaft_bearing_retainer,CNC_leg15_x2_RS06_shaft_bearing_retainer,part,1,1,0,Aluminum 6061,23.5,8.5,82.8,82.8,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+foot_assembly:1+CNC_leg15_x2_RS06_shaft_bearing_retainer:1,"245,245,246",Aluminum - Satin,101.727,133.298,-495.717,6207279.1,6021945.6,671285.3,-318268.2,1550929.1,1183598.0
CNC_leg16_x2_ankle_roll_output_shaft,CNC_leg16_x2_ankle_roll_output_shaft,part,1,1,0,Aluminum 6061,64.1,15.3,54.4,86.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+foot_assembly:1+CNC_leg16_x2_ankle_roll_output_shaft:1,"245,245,246",Aluminum - Satin,107.739,133.298,-520.488,18544018.3,18135852.7,1897089.9,-920005.4,4444533.9,3593294.0
CNC_leg17_x2_ankle_roll_support_shaft,CNC_leg17_x2_ankle_roll_support_shaft,part,1,1,0,Aluminum 6061,59.0,12.7,54.4,86.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+foot_assembly:1+CNC_leg17_x2_ankle_roll_support_shaft:1,"245,245,246",Aluminum - Satin,108.687,133.298,522.533,17203631.8,16838725.8,1759808.1,-854689.2,-4109091.7,-3349868.4
CNC_leg18_x2_foot_plate,CNC_leg18_x2_foot_plate,mixed,1,1,1,Aluminum 6061,202.0,235.0,72.1,102.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+foot_assembly:1+CNC_leg18_x2_foot_plate:1,"245,245,246",Aluminum - Satin,-13.087,133.298,-547.648,64370566.3,61636742.9,4651168.1,352417.2,14747048.0,-1335063.3
symmetric_sole,symmetric_sole,part,1,1,0,foot_protection_USING,118.4,235.0,72.0,102.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+foot_assembly:1+CNC_leg18_x2_foot_plate:1+symmetric_sole:1,"0,0,0",ABS (White),-39.298,133.298,-542.009,37023960.5,35526274.5,2843531.3,620025.1,8551630.9,-2450535.9
knee_assembly,knee_assembly,subassembly,1,0,4,,246.2,114.6,99.2,137.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+knee_assembly:1,,,-0.0,128.114,-267.611,22231466.9,18187156.3,4350080.5,2.6,8400496.1,-6.0
CNC_leg02_x7_RS03_shaft_coupler,CNC_leg02_x7_RS03_shaft_coupler~2,part,1,1,0,Aluminum 6061,51.8,50.0,50.0,22.1,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+knee_assembly:1+CNC_leg02_x7_RS03_shaft_coupler:1,"245,245,246",Aluminum - Satin,-0.0,133.298,-230.005,3678777.2,2756558.2,946181.0,1.6,1589620.4,-2.6
CNC_leg03_x4_RS03_shaft_bearing_retainer,CNC_leg03_x4_RS03_shaft_bearing_retainer,part,1,1,0,Aluminum 6061,35.6,99.2,99.2,9.5,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+knee_assembly:1+CNC_leg03_x4_RS03_shaft_bearing_retainer:1,"245,245,246",Aluminum - Satin,-0.0,133.298,-222.749,2427189.8,1793926.3,683986.5,-0.0,1058225.0,-0.0
CNC_leg08_x2_knee_front_bearing_retainer,CNC_leg08_x2_knee_front_bearing_retainer,part,1,1,0,Aluminum 6061,55.8,114.6,15.0,126.2,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+knee_assembly:1+CNC_leg08_x2_knee_front_bearing_retainer:1,"245,245,246",Aluminum - Satin,0.0,160.74,-285.662,6072325.8,4668241.3,1482148.0,-0.0,2565658.2,0.0
CNC_leg09_x8_knee_back,CNC_leg09_x8_knee_back,part,1,1,0,Aluminum 6061,102.9,114.6,32.5,126.2,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+knee_assembly:1+CNC_leg09_x8_knee_back:1,"245,245,246",Aluminum - Satin,-0.0,105.999,-292.304,10053174.1,8968430.5,1237765.0,1.0,3186992.5,-3.4
leg_schematics_latest,leg_schematics_latest,subassembly,2,0,12,,0.0,0.0,0.0,0.0,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+leg_schematics_latest:1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robstride06_cross_section,robstride06_cross_section,empty,5,0,0,,0.0,0.0,0.0,0.0,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+leg_schematics_latest:1+robstride06_cross_section:1,,,,,,,,,,,
protections,protections,subassembly,1,0,5,,272.6,183.6,121.1,309.2,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+protections:1,,,16.011,135.683,-404.852,51658923.9,46882136.4,5991313.5,-576784.2,14894631.0,2199533.6
ankle_roll_motor,ankle_roll_motor,subassembly,1,0,2,,33.4,35.5,94.1,94.1,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+protections:1+ankle_roll_motor:1,,,86.329,133.304,-495.718,8858978.1,8488547.8,877873.9,-384194.7,2206123.2,1428709.5
Component46,Component46,part,1,1,0,ANKLE_1_PROTECTION,16.7,35.5,94.0,47.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+protections:1+ankle_roll_motor:1+Component46:1,"0,0,0",ABS (White),86.329,133.304,-523.041,4882210.5,4696972.3,438984.7,-192117.6,1163988.3,753543.3
Component47,Component47,part,1,1,0,ANKLE_1_PROTECTION,16.7,35.5,94.0,47.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+protections:1+ankle_roll_motor:1+Component47:1,"0,0,0",ABS (White),86.33,133.304,-468.389,3976767.6,3791575.4,438889.2,-192077.2,1042134.9,675166.1
ankle_top_cover,ankle_top_cover,mixed,1,1,1,Steel,61.4,47.5,21.0,22.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+protections:1+ankle_top_cover:1,"160,160,160",Steel - Satin,-0.0,118.746,-440.285,12782001.9,11926949.8,882594.3,0.0,3212255.1,-0.0
WIRES,WIRES~2,empty,1,0,0,,0.0,0.0,0.0,0.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+protections:1+ankle_top_cover:1+WIRES:1,,,,,,,,,,,
foot_front,foot_front,part,1,1,0,foot_protection_USING,13.9,9.5,72.0,85.5,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+protections:1+foot_front:1,"0,0,0",ABS (White),113.85,133.298,-512.291,3908662.1,3835218.9,433829.9,-210885.6,948919.6,810576.4
knee_motor,knee_motor,subassembly,1,0,2,,52.3,132.1,44.4,126.2,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+protections:1+knee_motor:1,,,0.002,141.466,-309.686,6156437.4,5209314.6,1168043.2,-12.0,2292815.2,26.5
Component44,Component44,part,1,1,0,knee protection,26.2,66.0,44.4,126.1,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+protections:1+knee_motor:1+Component44:1,"0,0,0",ABS (White),-42.637,141.466,-309.686,3078249.7,2604683.3,584026.5,157206.6,1146418.7,-338311.0
Component45,Component45,part,1,1,0,knee protection,26.2,66.0,44.4,126.1,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+protections:1+knee_motor:1+Component45:1,"0,0,0",ABS (White),42.641,141.466,-309.686,3078187.7,2604631.3,584016.7,-157218.6,1146396.5,338337.6
output_shank,output_shank,subassembly,1,0,3,,111.5,66.1,121.1,261.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+protections:1+output_shank:1,,,-0.894,143.311,-389.388,19952844.4,17422105.3,2628972.2,18308.1,6234518.0,-39778.8
Component42,Component42,part,1,1,0,shank protection,44.7,66.0,25.0,261.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+protections:1+output_shank:1+Component42:1,"0,0,0",ABS (White),0.0,184.99,-387.205,8437288.0,6929085.7,1556894.4,-1.2,3202100.2,5.0
Component43,Component43,part,1,1,0,shank protection,44.7,66.0,25.0,261.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+protections:1+output_shank:1+Component43:1,"0,0,0",ABS (White),-0.005,81.605,-387.202,7204591.9,6928686.9,324348.3,16.0,1413599.9,-149.6
cables,cables,part,1,2,0,Copper,22.1,7.0,3.0,175.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+protections:1+output_shank:1+cables:1,"237,206,195",Copper - Polished,-4.5,183.798,-398.217,4310964.5,3564332.6,747729.5,18293.2,1618817.9,-39634.2
robstride04,robstride04,subassembly,2,0,2,,1438.3,167.7,203.0,404.5,True,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+robstride04:1,,,0.108,-0.148,-20.163,1847580.5,1825449.1,2155007.9,-4868.7,-7349.7,458.7
120WAIGUAN0310_ASM_1_ASM,120WAIGUAN0310_ASM_1_ASM,subassembly,2,0,2,,559.8,167.7,54.9,167.7,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+robstride04:1+120WAIGUAN0310_ASM_1_ASM:1,,,0.169,-0.44,5.06,700639.5,686341.8,1076463.8,-9749.3,-1062.1,-3825.0
FL120BLW38-48V-120NM_ASM_1_ASM__ASM,FL120BLW38-48V-120NM_ASM_1_ASM__ASM,subassembly,2,0,1,,555.8,167.7,54.6,167.7,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+robstride04:1+120WAIGUAN0310_ASM_1_ASM:1+FL120BLW38-48V-120NM_ASM_1_ASM__ASM:1,,,0.105,-0.688,5.24,693901.9,684332.3,1070946.4,-8384.4,-3773.2,-4551.4
3_1_02_120_0002_ASM_1_ASM_2_ASM_ASM,3_1_02_120_0002_ASM_1_ASM_2_ASM_ASM,subassembly,2,0,39,,555.8,167.7,54.6,167.7,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+robstride04:1+120WAIGUAN0310_ASM_1_ASM:1+FL120BLW38-48V-120NM_ASM_1_ASM__ASM:1+3_1_02_120_0002_ASM_1_ASM_2_ASM_ASM:1,,,0.105,-0.688,5.24,693901.9,684332.3,1070946.4,-8384.4,-3773.2,-4551.4
1_1_02_EB1201-501_1_1_1,1_1_02_EB1201-501_1_1_1,part,2,11,0,matching A356; Steel,99.2,120.0,120.0,7.0,False,,v2.1_lower_body_latest:1+v2.1_lower_leg_R:1+robstride04:1+120WAIGUAN0310_ASM_1_ASM:1+FL120BLW38-48V-120NM_ASM_1_ASM__ASM:1+3_1_02_120_0002_ASM_1_ASM_2_ASM_ASM:1+1_1_02_EB1201-501_1_1_1:1,"245,245,246",Aluminum - Satin,0.548,-0.677,1.31,120213.7,121047.4,240380.1,-1961.3,-45.6,37.0
