fusion_name,file_name,kind,qty,bodies,children,material,mass_g,bbox_x_mm,bbox_y_mm,bbox_z_mm,linked,out_of_date,path
1_1_02_EB461-502^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),1_1_02_EB461-502_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,part,1,1,0,Aluminum A356 T6,10.0,46.0,46.0,9.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (2) (1):1+1_1_02_EB461-502^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
1_1_06_EB463-507^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),1_1_06_EB463-507_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,part,1,1,0,Aluminum A356 T6,21.8,46.0,46.0,35.1,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (2) (1):1+1_1_06_EB463-507^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
1_1_06_EB463-509^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),1_1_06_EB463-509_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,part,1,1,0,Aluminum A356 T6,6.3,46.0,46.0,4.7,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (2) (1):1+1_1_06_EB463-509^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
1_1_31_EB463-510^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),1_1_31_EB463-510_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,part,1,1,0,Aluminum A356 T6,3.6,46.0,46.0,2.5,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (2) (1):1+1_1_31_EB463-510^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
1_2_05_000438^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),1_2_05_000438_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,part,8,1,0,Steel,0.1,4.1,3.8,3.8,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (2) (1):1+1_2_05_000438^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
1_2_05_000555^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),1_2_05_000555_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,part,8,1,0,Steel,0.1,6.1,3.8,3.8,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (2) (1):1+1_2_05_000555^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
1_2_05_000608^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),1_2_05_000608_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,part,4,1,0,Steel,0.4,10.2,4.7,4.7,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (2) (1):1+1_2_05_000608^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
1_2_05_020051^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),1_2_05_020051_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,part,3,2,0,Steel,0.2,4.0,4.0,6.6,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (2) (1):1+1_2_05_020051^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
1_2_16_001425^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1),1_2_16_001425_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2_1,part,1,1,0,FR4,3.9,40.7,40.6,6.8,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (2) (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (2) (1):1+1_2_16_001425^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2) (1):1
schematics (1),schematics_1,subassembly,1,1,2,,0.0,0.0,0.0,0.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+schematics (1):1
robstride05_cross_section (1),robstride05_cross_section_1,empty,2,0,0,,0.0,0.0,0.0,0.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+schematics (1):1+robstride05_cross_section (1):1
twincities_v2_nolock,twincities_v2_nolock,subassembly,1,0,9,,585.2,665.1,1200.0,764.5,False,,body_LATEST:1+twincities_v2_nolock:1
IntelRealsense_D435_Multibody v9,IntelRealsense_D435_Multibody,subassembly,1,3,8,,71.0,1200.0,764.5,625.0,False,,body_LATEST:1+twincities_v2_nolock:1+IntelRealsense_D435_Multibody v9:1
Component31,Component31,part,1,1,0,Steel,1.6,10.8,24.5,6.5,False,,body_LATEST:1+twincities_v2_nolock:1+IntelRealsense_D435_Multibody v9:1+Component31:1
Component32,Component32,part,1,1,0,Steel,0.0,4.2,4.2,0.5,False,,body_LATEST:1+twincities_v2_nolock:1+IntelRealsense_D435_Multibody v9:1+Component32:1
Component33,Component33,part,1,1,0,Steel,0.0,4.2,4.2,0.5,False,,body_LATEST:1+twincities_v2_nolock:1+IntelRealsense_D435_Multibody v9:1+Component33:1
Component34,Component34,part,1,1,0,Steel,0.0,8.2,8.2,0.5,False,,body_LATEST:1+twincities_v2_nolock:1+IntelRealsense_D435_Multibody v9:1+Component34:1
Component35,Component35,part,1,1,0,Steel,68.5,90.1,25.3,25.0,False,,body_LATEST:1+twincities_v2_nolock:1+IntelRealsense_D435_Multibody v9:1+Component35:1
Component36,Component36,part,1,1,0,Steel,0.0,2.2,2.2,0.5,False,,body_LATEST:1+twincities_v2_nolock:1+IntelRealsense_D435_Multibody v9:1+Component36:1
Component37,Component37,part,1,1,0,Steel,0.0,2.2,2.2,0.5,False,,body_LATEST:1+twincities_v2_nolock:1+IntelRealsense_D435_Multibody v9:1+Component37:1
glass,glass,part,1,1,0,Steel,0.8,82.0,17.0,0.4,False,,body_LATEST:1+twincities_v2_nolock:1+IntelRealsense_D435_Multibody v9:1+glass:1
U-joint_type_C_adapter v3,U-joint_type_C_adapter,part,1,1,0,Stainless Steel,8.0,24.8,12.3,14.4,False,,body_LATEST:1+twincities_v2_nolock:1+U-joint_type_C_adapter v3:1
bearing,bearing,part,1,2,0,Steel,2.5,15.0,15.0,4.0,False,,body_LATEST:1+twincities_v2_nolock:1+bearing:1
gimbal_arm,gimbal_arm,subassembly,1,1,1,,26.0,35.0,74.0,61.5,False,,body_LATEST:1+twincities_v2_nolock:1+gimbal_arm:1
Component92,Component92,part,1,1,0,Arm,9.5,35.0,70.0,61.5,False,,body_LATEST:1+twincities_v2_nolock:1+gimbal_arm:1+Component92:1
gimbal_mount,gimbal_mount,part,1,1,0,Base,52.0,80.1,66.3,84.0,False,,body_LATEST:1+twincities_v2_nolock:1+gimbal_mount:1
gimbal_neck,gimbal_neck,part,1,1,0,Neck,37.6,46.0,56.0,112.5,False,,body_LATEST:1+twincities_v2_nolock:1+gimbal_neck:1
robstride05 v16 (1),robstride05_v16_1,subassembly,1,0,3,,194.1,65.1,65.1,47.1,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1
1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,subassembly,1,0,1,,23.9,37.0,37.0,14.0,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,subassembly,1,0,3,,23.9,37.0,37.0,14.0,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
0001755652^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),0001755652_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,part,2,1,0,Steel,1.4,4.0,4.0,14.0,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+0001755652^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,subassembly,1,0,1,,21.2,37.0,37.0,14.0,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,subassembly,1,0,4,,21.2,37.0,37.0,14.0,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
0001755650^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),0001755650_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,part,1,1,0,Aluminum A356 T6,8.1,32.0,32.0,8.0,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+0001755650^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
0001755652^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),0001755652_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,part,1,1,0,Steel,1.4,4.0,4.0,14.0,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+0001755652^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
1_21_121000022__610001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),1_21_121000022__610001_1_1_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,part,1,1,0,Steel,1.9,4.0,11.0,11.0,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+1_21_121000022__610001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
6706__300001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),6706__300001_1_1_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,part,1,1,0,Steel,9.9,37.0,37.0,4.0,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+00MINI-000_ASM_1_ASM_1_ASM^00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1+6706__300001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
Component59,Component59,part,1,1,0,CORE,120.3,34.0,34.0,29.0,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+Component59:1
FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1),FL46BLW10-48V-5N.m-DE_2_FL46BLW10-48V-5N.m-DE_1,subassembly,1,0,28,,49.8,65.1,65.1,44.0,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1):1
1_1_02_EB461-502^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),1_1_02_EB461-502_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,part,1,1,0,Aluminum A356 T6,10.0,46.0,46.0,9.0,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1):1+1_1_02_EB461-502^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
1_1_06_EB463-507^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),1_1_06_EB463-507_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,part,1,1,0,Aluminum A356 T6,21.8,46.0,46.0,35.1,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1):1+1_1_06_EB463-507^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
1_1_06_EB463-509^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),1_1_06_EB463-509_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,part,1,1,0,Aluminum A356 T6,6.3,46.0,46.0,4.7,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1):1+1_1_06_EB463-509^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
1_1_31_EB463-510^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),1_1_31_EB463-510_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,part,1,1,0,Aluminum A356 T6,3.6,46.0,46.0,2.5,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1):1+1_1_31_EB463-510^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
1_2_05_000438^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),1_2_05_000438_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,part,8,1,0,Steel,0.1,4.1,3.8,3.8,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1):1+1_2_05_000438^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
1_2_05_000555^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),1_2_05_000555_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,part,8,1,0,Steel,0.1,6.1,3.8,3.8,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1):1+1_2_05_000555^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
1_2_05_000608^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),1_2_05_000608_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,part,4,1,0,Steel,0.4,10.2,4.7,4.7,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1):1+1_2_05_000608^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
1_2_05_020051^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),1_2_05_020051_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,part,3,2,0,Steel,0.2,4.0,4.0,6.6,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1):1+1_2_05_020051^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
1_2_16_001425^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1),1_2_16_001425_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1,part,1,1,0,FR4,3.9,40.7,40.6,6.8,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (1):1+FL46BLW10-48V-5N.m-DE(2)^FL46BLW10-48V-5N.m-DE (1):1+1_2_16_001425^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1):1
robstride05 v16 (2),robstride05_v16_2,subassembly,1,0,3,,194.1,65.1,65.1,47.1,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (2):1
1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2),1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2,subassembly,1,0,1,,23.9,37.0,37.0,14.0,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (2):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2):1
1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2),1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_2,subassembly,1,0,3,,23.9,37.0,37.0,14.0,False,,body_LATEST:1+twincities_v2_nolock:1+robstride05 v16 (2):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (2):1
